id,name,cn,val,reference,color,collection
"""300103701410916246120231227BL2""","""30""","""BLUE""","""48""","""20BL230BLUEBL230LYDLES""","""YEUX""","""DOUXBLUEBLEUAAD4820145AA211691"""
"""300103701410916253120231227BL2""","""30""","""BROWN""","""48""","""20BL230BROWNBL230LYDLES""","""YEUX""","""DOUXBROWNMARRONAAD4820145AA211691"""
"""300103701410916239120231227BL2""","""30""","""CHAMPAGNE""","""48""","""20BL230CHAMPAGNEBL230LYDLES""","""YEUX""","""DOUXCHAMPAGNECHAMPAGNEAAD4820145AA211691"""
"""300103701410916222120231227BL2""","""31""","""BLACK""","""55""","""19BL231BLACKBL231LYDLES""","""YEUX""","""DOUXBLACKNOIRAAD5519145AA211691"""
"""300103701410916192120231227BL2""","""31""","""BLUEGREY""","""55""","""19BL231BLUEGREYBL231LYDLES""","""YEUX""","""DOUXBLUEGREYBLEUAAD5519145AA211691"""
"""300103701410916215120231227BL2""","""31""","""BROWNBLAC""","""K""","""55""","""19BL231BROWNBL""","""ACKBL231LYDLES"""
"""300103701410916208120231227BL2""","""31""","""TRBROWN""","""55""","""19BL231TRBROWNBL231LYDLES""","""YEUX""","""DOUXTRBROWNMARRONAAD5519145AA211691"""
"""300103701410916161120231227BL2""","""32""","""BROWNSTRI""","""PE""","""47""","""22BL232BROWNST""","""RIPEBL232LYDLES"""
"""300103701410916154120231227BL2""","""32""","""CHAMPAGNE""","""47""","""22BL232CHAMPAGNEBL232LYDLES""","""YEUX""","""DOUXCHAMPAGNECHAMPAGNEAAD4722145AA211691"""
"""300103701410916178120231227BL2""","""32""","""TBROWN""","""47""","""22BL232TBROWNBL232LYDLES""","""YEUX""","""DOUXTBROWNECAILLE"""
"""300103701410916185120231227BL2""","""32""","""TBROWNBLA""","""CK""","""47""","""22BL232TBROWNB""","""LACKBL232LYDLES"""
"""300103701410916116120231227BL2""","""33""","""BLUEGREY""","""48""","""21BL233BLUEGREYBL233LYDLES""","""YEUX""","""DOUXBLUEGREYGRIS"""
"""300103701410916123120231227BL2""","""33""","""BROWNSTRI""","""PE""","""48""","""21BL233BROWNST""","""RIPEBL233LYDLES"""
"""300103701410916130120231227BL2""","""33""","""TBROWN""","""48""","""21BL233TBROWNBL233LYDLES""","""YEUX""","""DOUXTBROWNMARRON"""
"""300103701410916147120231227BL2""","""33""","""TBROWNBLA""","""CK""","""48""","""21BL233TBROWNB""","""LACKBL233LYDLES"""
"""300103701410916109120231227BL2""","""34""","""BLUE""","""51""","""19BL234BLUEBL234LYDLES""","""YEUX""","""DOUXBLUEBLEUAAD5119140AA211691"""
"""300103701410916093120231227BL2""","""34""","""BROWNBEIG""","""E""","""51""","""19BL234BROWNBE""","""IGEBL234LYDLES"""
"""300103701410916086120231227BL2""","""34""","""GREEN""","""51""","""19BL234GREENBL234LYDLES""","""YEUX""","""DOUXGREENVERTAAD5119140AA211691"""
"""300103701410916055120231227BL2""","""35""","""BROWN""","""50""","""19BL235BROWNBL235LYDLES""","""YEUX""","""DOUXBROWNMARRON"""
"""300103701410916062120231227BL2""","""35""","""RED""","""50""","""19BL235REDRGOLDBL235LYDLES""","""YEUX""","""DOUXREDROUGE"""
"""300103701410916048120231227BL2""","""35""","""TBROWN""","""50""","""19BL235TBROWNBL235LYDLES""","""YEUX""","""DOUXTBROWNMARRON"""
"""300103701410916079120231227BL2""","""35""","""TMARBLE""","""50""","""19BL235TMARBLEBL235LYDLES""","""YEUX""","""DOUXTMARBLEMARRON"""
"""300103701410916024120231227BL2""","""36""","""BLACK""","""48""","""20BL236BLACKBL236LYDLES""","""YEUX""","""DOUXBLACKNOIRAAB4820145AA211691"""
"""300103701410916000120231227BL2""","""36""","""BLUE""","""48""","""20BL236BLUEBL236LYDLES""","""YEUX""","""DOUXBLUEBLEUAAB4820145AA211691"""
"""300103701410916017120231227BL2""","""36""","""BROWNSTRI""","""PE""","""48""","""20BL236BROWNST""","""RIPEBL236LYDLES"""
"""300103701410916031120231227BL2""","""36""","""CHAMPAGNE""","""48""","""20BL236CHAMPAGNEBL236LYDLES""","""YEUX""","""DOUXCHAMPAGNEJAUNEAAB4820145AA211691"""
"""300103701410915973120231227BL2""","""37""","""BEIGEGREY""","""TR""","""51""","""19BL237BEIGEGR""","""EYTRBL237LYDLES"""
"""300103701410915966120231227BL2""","""37""","""GREENPURP""","""GREYT""","""R""","""51""","""19BL237GREENPURPGREYTRBL237LYDLES"""
"""300103701410915980120231227BL2""","""37""","""PINKRED""","""51""","""19BL237PINKREDBL237LYDLES""","""YEUX""","""DOUXPINKREDROSE"""
"""300103701410915997120231227BL2""","""37""","""TBROWN""","""51""","""19BL237TBROWNBL237LYDLES""","""YEUX""","""DOUXTBROWNECAILLE"""
"""300103701410915942120231227BL2""","""38""","""BLACKRED""","""50""","""19BL238BLACKREDBL238LYDLES""","""YEUX""","""DOUXBLACKREDNOIR"""
"""300103701410915935120231227BL2""","""38""","""BLUE""","""50""","""19BL238BLUEBL238LYDLES""","""YEUX""","""DOUXBLUEBLEU"""
"""300103701410915928120231227BL2""","""38""","""PURPLE""","""50""","""19BL238PURPLEBL238LYDLES""","""YEUX""","""DOUXPURPLEECAILLE"""
"""300103701410915959120231227BL2""","""38""","""YELLOW""","""50""","""19BL238YELLOWBL238LYDLES""","""YEUX""","""DOUXYELLOWECAILLE"""
"""300103701410915898120231227BL2""","""39""","""PINKRED""","""52""","""16BL239PINKREDBL239LYDLES""","""YEUX""","""DOUXPINKREDECAILLE"""
"""300103701410915911120231227BL2""","""39""","""PURPLEGRE""","""EN""","""52""","""16BL239PURPLEG""","""REENBL239LYDLES"""
"""300103701410915904120231227BL2""","""39""","""TREDANDTR""","""ANS""","""52""","""16BL239TREDAND""","""TRANSBL239LYDLES"""
"""300103701410915867120231227BL2""","""40""","""BLUEBEIGE""","""52""","""16BL240BLUEBEIGEBL240LYDLES""","""YEUX""","""DOUXBLUEBEIGEECAILLE"""
"""300103701410915881120231227BL2""","""40""","""PURPLEPIN""","""K""","""52""","""16BL240PURPLEP""","""INKBL240LYDLES"""
"""300103701410915874120231227BL2""","""40""","""TBLUEPINK""","""52""","""16BL240TBLUEPINKBL240LYDLES""","""YEUX""","""DOUXTBLUEPINKECAILLE"""
"""300103701410915850120231227BL2""","""41""","""PINK""","""53""","""16BL241PINKBL241LYDLES""","""YEUX""","""DOUXPINKROSEAAB5316140AA211691"""
"""300103701410915843120231227BL2""","""41""","""PURPLE""","""53""","""16BL241PURPLEBL241LYDLES""","""YEUX""","""DOUXPURPLEVIOLETAAB5316140AA211691"""
"""300103701410915836120231227BL2""","""42""","""BROWNBLUE""","""55""","""16BL242BROWNBLUEBL242LYDLES""","""YEUX""","""DOUXBROWNBLUEMARRON"""
"""300103701410915829120231227BL2""","""42""","""BROWNGREE""","""N""","""55""","""16BL242BROWNGR""","""EENBL242LYDLES"""
"""300103701410915805120231227BL2""","""43""","""BLACKBLUE""","""49""","""18BL243BLACKBLUEBL243LYDLES""","""YEUX""","""DOUXBLACKBLUEEXTERIEUR"""
"""300103701410915812120231227BL2""","""43""","""BLACKRED""","""49""","""18BL243BLACKREDBL243LYDLES""","""YEUX""","""DOUXBLACKREDNOIRAAD4918140AA211691"""
"""300103701410915799120231227BL2""","""43""","""YELLOWBLU""","""E""","""49""","""18BL243YELLOWB""","""LUEBL243LYDLES"""
"""300103701410915782120231227BL2""","""44""","""BROWN""","""53""","""16BL244BROWNBL244LYDLES""","""YEUX""","""DOUXBROWNECAILLE"""
"""300103701410915775120231227BL2""","""45""","""DEEPBLUE""","""48""","""19BL245DEEPBLUEBL245LYDLES""","""YEUX""","""DOUXDEEPBLUEBLEU"""
"""300103701410915751120231227BL2""","""45""","""LIGHTBLUE""","""48""","""19BL245LIGHTBLUEBL245LYDLES""","""YEUX""","""DOUXLIGHTBLUEBLEUAAC4819140AA211691"""
"""300103701410915744120231227BL2""","""45""","""PURPLE""","""48""","""19BL245PURPLEBL245LYDLES""","""YEUX""","""DOUXPURPLEVIOLET"""
"""300103701410915768120231227BL2""","""45""","""RED""","""48""","""19BL245REDBL245LYDLES""","""YEUX""","""DOUXREDFUSCHIAAAC4819140AA211691"""
"""300103701410918653120231227BL2""","""46""","""BLUEBLACK""","""53""","""18BL246BLUEBLACKBL246LYDLES""","""YEUX""","""DOUXBLUEBLACKNOIR"""
"""300103701410918646120231227BL2""","""46""","""BLUEBLGOL""","""D""","""53""","""18BL246BLUEBLG""","""OLDBL246LYDLES"""
"""300103701410918639120231227BL2""","""46""","""TBROWNBLG""","""UN""","""53""","""18BL246TBROWNB""","""LGUNBL246LYDLES"""
"""300103701410918608120231227BL2""","""47""","""BLACKGUN""","""47""","""20BL247BLACKGUNBL247LYDLES""","""YEUX""","""DOUXBLACKGUNNOIRAAD4720140AA211691"""
"""300103701410918622120231227BL2""","""47""","""GREYGOLD""","""47""","""20BL247GREYGOLDBL247LYDLES""","""YEUX""","""DOUXGREYGOLDGRIS"""
"""300103701410918615120231227BL2""","""47""","""TBROWNBLG""","""UN""","""47""","""20BL247TBROWNB""","""LGUNBL247LYDLES"""
"""300103701410918585120231227BL2""","""48""","""PINK""","""47""","""15BL248PINKBL248LYDLES""","""YEUX""","""DOUXPINKECAILLE"""
"""300103701410918592120231227BL2""","""48""","""PURPLE""","""47""","""15BL248PURPLEBL248LYDLES""","""YEUX""","""DOUXPURPLEVIOLETAAC4715135AA211691"""
"""300103701410918578120231227BL2""","""48""","""RED""","""47""","""15BL248REDBL248LYDLES""","""YEUX""","""DOUXREDNOIR"""
"""300103701410918561120231227BL2""","""49""","""BROWNGOLD""","""52""","""19BL249BROWNGOLDBL249LYDLES""","""YEUX""","""DOUXBROWNGOLDOR"""
"""300103701410918547120231227BL2""","""49""","""GREYRGOLD""","""52""","""19BL249GREYRGOLDBL249LYDLES""","""YEUX""","""DOUXGREYRGOLDOR"""
"""300103701410918554120231227BL2""","""49""","""TBROWNRGO""","""LD""","""52""","""19BL249TBROWNR""","""GOLDBL249LYDLES"""
"""300103701410918530120231227BL2""","""50""","""BLACKGOLD""","""54""","""16BL250BLACKGOLDBL250LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410918516120231227BL2""","""50""","""PINKRGOLD""","""54""","""16BL250PINKRGOLDBL250LYDLES""","""YEUX""","""DOUXPINKRGOLDROSE"""
"""300103701410918523120231227BL2""","""50""","""TBROWNGOL""","""D""","""54""","""16BL250TBROWNG""","""OLDBL250LYDLES"""
"""300103701410918509120231227BL2""","""51""","""BLACKGOLD""","""52""","""18BL251BLACKGOLDBL251LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410918493120231227BL2""","""51""","""BROWNGOLD""","""52""","""18BL251BROWNGOLDBL251LYDLES""","""YEUX""","""DOUXBROWNGOLDOR"""
"""300103701410918486120231227BL2""","""51""","""PINKRGOLD""","""52""","""18BL251PINKRGOLDBL251LYDLES""","""YEUX""","""DOUXPINKRGOLDROSE"""
"""300103701410918479120231227BL2""","""51""","""TBROWNGOL""","""D""","""52""","""18BL251TBROWNG""","""OLDBL251LYDLES"""
"""300103701410918462120231227BL2""","""52""","""BLACK""","""51""","""18BL252BLACKBL252LYDLES""","""YEUX""","""DOUXBLACKARGENT"""
"""300103701410918448120231227BL2""","""52""","""BROWNGOLD""","""51""","""18BL252BROWNGOLDBL252LYDLES""","""YEUX""","""DOUXBROWNGOLDOR"""
"""300103701410918455120231227BL2""","""52""","""TBROWN""","""51""","""18BL252TBROWNBL252LYDLES""","""YEUX""","""DOUXTBROWNOR"""
"""300103701410918431120231227BL2""","""53""","""MC1""","""49""","""17BL253MC1BL253LYDLES""","""YEUX""","""DOUXMC1ECAILLE"""
"""300103701410918424120231227BL2""","""53""","""MC2""","""49""","""17BL253MC2BL253LYDLES""","""YEUX""","""DOUXMC2NOIR"""
"""300103701410918417120231227BL2""","""53""","""MC3""","""49""","""17BL253MC3BL253LYDLES""","""YEUX""","""DOUXMC3BLEUAAB4917135AA211691"""
"""300103701410918394120231227BL2""","""54""","""BROWNBL""","""47""","""17BL254BROWNBLBL254LYDLES""","""YEUX""","""DOUXBROWNBLGUN"""
"""300103701410918387120231227BL2""","""54""","""TBBLACK""","""47""","""17BL254TBBLACKBL254LYDLES""","""YEUX""","""DOUXTBBLACKOR"""
"""300103701410918400120231227BL2""","""54""","""TBLACKGRE""","""Y""","""47""","""17BL254TBLACKG""","""REYBL254LYDLES"""
"""300103701410918356120231227BL2""","""55""","""BROWN""","""45""","""17BL255BROWNBL255LYDLES""","""YEUX""","""DOUXBROWNNOIR"""
"""300103701410918363120231227BL2""","""55""","""GREYGREEN""","""45""","""17BL255GREYGREENBL255LYDLES""","""YEUX""","""DOUXGREYGREENGRIS"""
"""300103701410918370120231227BL2""","""55""","""TBLACK""","""45""","""17BL255TBLACKBL255LYDLES""","""YEUX""","""DOUXTBLACKECAILLEAAC4517132AA211691"""
"""300103701410918332120231227BL2""","""56""","""BLACKGOLD""","""50""","""18BL256BLACKGOLDBL256LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410918349120231227BL2""","""56""","""GREYTRSIL""","""VER""","""50""","""18BL256GREYTRS""","""ILVERBL256LYDLES"""
"""300103701410918325120231227BL2""","""56""","""TBROWNGOL""","""D""","""50""","""18BL256TBROWNG""","""OLDBL256LYDLES"""
"""300103701410918301120231227BL2""","""57""","""BLUESILVE""","""R""","""54""","""19BL257BLUESIL""","""VERBL257LYDLES"""
"""300103701410918295120231227BL2""","""57""","""GREYGUN""","""54""","""19BL257GREYGUNBL257LYDLES""","""YEUX""","""DOUXGREYGUNGRIS"""
"""300103701410918318120231227BL2""","""57""","""TBROWNGOL""","""D""","""54""","""19BL257TBROWNG""","""OLDBL257LYDLES"""
"""300103701410918288120231227BL2""","""58""","""BLACKBLUE""","""GREY""","""49""","""21BL258BLACKBL""","""UEGREYBL258LYDLES"""
"""300103701410918271120231227BL2""","""58""","""TBROWNRED""","""BL""","""49""","""21BL258TBROWNR""","""EDBLBL258LYDLES"""
"""300103701410918264120231227BL2""","""58""","""TPINKORAN""","""GE""","""49""","""21BL258TPINKOR""","""ANGEBL258LYDLES"""
"""300103701410918240120231227BL2""","""59""","""PINKRGOLD""","""54""","""15BL259PINKRGOLDBL259LYDLES""","""YEUX""","""DOUXPINKRGOLDROSE"""
"""300103701410918233120231227BL2""","""59""","""REDGOLD""","""54""","""15BL259REDGOLDBL259LYDLES""","""YEUX""","""DOUXREDGOLDOR"""
"""300103701410918257120231227BL2""","""59""","""TBROWNGOL""","""D""","""54""","""15BL259TBROWNG""","""OLDBL259LYDLES"""
"""300103701410918226120231227BL2""","""60""","""BLACKTRAN""","""S""","""50""","""20BL260BLACKTR""","""BL260LYDLES"""
"""300103701410918219120231227BL2""","""60""","""REDTR""","""50""","""20BL260REDTRBL260LYDLES""","""YEUX""","""DOUXREDTRROUGEAAB5020145AA211691"""
"""300103701410918202120231227BL2""","""60""","""TBROWNBLA""","""CK""","""50""","""20BL260TBROWNB""","""LACKBL260LYDLES"""
"""300103701410918172120231227BL2""","""61""","""BLACKTR""","""50""","""18BL261BLACKTRBL261LYDLES""","""YEUX""","""DOUXBLACKTRNOIRAAB5018145AA211691"""
"""300103701410918189120231227BL2""","""61""","""BLUETR""","""50""","""18BL261BLUETRBL261LYDLES""","""YEUX""","""DOUXBLUETRBLEUAAB5018145AA211691"""
"""300103701410918196120231227BL2""","""61""","""TRBROWN""","""50""","""18BL261TRBROWNBL261LYDLES""","""YEUX""","""DOUXTRBROWNECAILLEAAB5018145AA211691"""
"""300103701410918127120231227BL2""","""62""","""BLACKGOLD""","""51""","""20BL262BLACKGOLDBL262LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410918165120231227BL2""","""62""","""PINKRGOLD""","""51""","""20BL262PINKRGOLDBL262LYDLES""","""YEUX""","""DOUXPINKRGOLDOR"""
"""300103701410918141120231227BL2""","""62""","""REDRGOLD""","""51""","""20BL262REDRGOLDBL262LYDLES""","""YEUX""","""DOUXREDRGOLDOR"""
"""300103701410918158120231227BL2""","""63""","""BLACKGOLD""","""53""","""18BL263BLACKGOLDBL263LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410918134120231227BL2""","""63""","""BLUESILVE""","""R""","""53""","""18BL263BLUESIL""","""VERBL263LYDLES"""
"""300103701410918110120231227BL2""","""63""","""GREENBRON""","""ZE""","""53""","""18BL263GREENBR""","""ONZEBL263LYDLES"""
"""300103701410918080120231227BL2""","""64""","""BLACKGOLD""","""51""","""19BL264BLACKGOLDBL264LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410918103120231227BL2""","""64""","""BLUESILVE""","""R""","""51""","""19BL264BLUESIL""","""VERBL264LYDLES"""
"""300103701410918097120231227BL2""","""64""","""BROWNRGOL""","""D""","""51""","""19BL264BROWNRG""","""OLDBL264LYDLES"""
"""300103701410918073120231227BL2""","""65""","""BLACKSILV""","""ER""","""49""","""19BL265BLACKSI""","""LVERBL265LYDLES"""
"""300103701410918059120231227BL2""","""65""","""PINKRGOLD""","""49""","""19BL265PINKRGOLDBL265LYDLES""","""YEUX""","""DOUXPINKRGOLDROSE"""
"""300103701410918066120231227BL2""","""65""","""TRBROWNGO""","""LD""","""49""","""19BL265TRBROWN""","""GOLDBL265LYDLES"""
"""300103701410918042120231227BL2""","""66""","""BLACKSILV""","""ER""","""50""","""19BL266BLACKSI""","""LVERBL266LYDLES"""
"""300103701410918028120231227BL2""","""66""","""PINKRGOLD""","""50""","""19BL266PINKRGOLDBL266LYDLES""","""YEUX""","""DOUXPINKRGOLDROSE"""
"""300103701410918035120231227BL2""","""66""","""REDGOLD""","""50""","""19BL266REDGOLDBL266LYDLES""","""YEUX""","""DOUXREDGOLDROUGE"""
"""300103701410918011120231227BL2""","""67""","""BEIGEGOLD""","""52""","""17BL267BEIGEGOLDBL267LYDLES""","""YEUX""","""DOUXBEIGEGOLDBEIGE"""
"""300103701410918004120231227BL2""","""67""","""BLUESILVE""","""R""","""52""","""17BL267BLUESIL""","""VERBL267LYDLES"""
"""300103701410917991120231227BL2""","""67""","""REDGOLD""","""52""","""17BL267REDGOLDBL267LYDLES""","""YEUX""","""DOUXREDGOLDOR"""
"""300103701410917984120231227BL2""","""68""","""BLACKSILV""","""ER""","""54""","""17BL268BLACKSI""","""LVERBL268LYDLES"""
"""300103701410917960120231227BL2""","""68""","""BRONZEGOL""","""D""","""54""","""17BL268BRONZEG""","""OLDBL268LYDLES"""
"""300103701410917977120231227BL2""","""68""","""GOLD""","""54""","""17BL268GOLDBL268LYDLES""","""YEUX""","""DOUXGOLDDOREEAAA5417140CC211691"""
"""300103701410917953120231227BL2""","""69""","""BEIGEGOLD""","""52""","""18BL269BEIGEGOLDBL269LYDLES""","""YEUX""","""DOUXBEIGEGOLDOR"""
"""300103701410917939120231227BL2""","""69""","""BLACKGOLD""","""52""","""18BL269BLACKGOLDBL269LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410917946120231227BL2""","""69""","""BROWN""","""52""","""18BL269BROWNBL269LYDLES""","""YEUX""","""DOUXBROWNMARRONAAB5218140CC211691"""
"""300103701410917908120231227BL2""","""70""","""BLACKGOLD""","""53""","""19BL270BLACKGOLDBL270LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410917915120231227BL2""","""70""","""TRBLACKRG""","""OLD""","""53""","""19BL270TRBLACK""","""RGOLDBL270LYDLES"""
"""300103701410917922120231227BL2""","""70""","""TRBOWNGOL""","""D""","""53""","""19BL270TRBOWNG""","""OLDBL270LYDLES"""
"""300103701410917878120231227BL2""","""71""","""BLACKGOLD""","""52""","""16BL271BLACKGOLDBL271LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410917892120231227BL2""","""71""","""BLUESILVE""","""R""","""52""","""16BL271BLUESIL""","""VERBL271LYDLES"""
"""300103701410917885120231227BL2""","""71""","""TRBROWNRG""","""OLD""","""52""","""16BL271TRBROWN""","""RGOLDBL271LYDLES"""
"""300103701410917847120231227BL2""","""72""","""BLACKGOLD""","""54""","""17BL272BLACKGOLDBL272LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410917861120231227BL2""","""72""","""BLACKGUN""","""54""","""17BL272BLACKGUNBL272LYDLES""","""YEUX""","""DOUXBLACKGUNGUN"""
"""300103701410917854120231227BL2""","""72""","""BROWNGOLD""","""54""","""17BL272BROWNGOLDBL272LYDLES""","""YEUX""","""DOUXBROWNGOLDOR"""
"""300103701410917823120231227BL2""","""73""","""BLUEGUN""","""53""","""19BL273BLUEGUNBL273LYDLES""","""YEUX""","""DOUXBLUEGUNGUN"""
"""300103701410917830120231227BL2""","""73""","""GREYRGOLD""","""53""","""19BL273GREYRGOLDBL273LYDLES""","""YEUX""","""DOUXGREYRGOLDOR"""
"""300103701410917816120231227BL2""","""73""","""REDGOLD""","""53""","""19BL273REDGOLDBL273LYDLES""","""YEUX""","""DOUXREDGOLDOR"""
"""300103701410917793120231227BL2""","""74""","""BLACKGOLD""","""50""","""18BL274BLACKGOLDBL274LYDLES""","""YEUX""","""DOUXBLACKGOLDNOIR"""
"""300103701410917809120231227BL2""","""74""","""PINKRGOLD""","""50""","""18BL274PINKRGOLDBL274LYDLES""","""YEUX""","""DOUXPINKRGOLDOR"""
"""300103701410917786120231227BL2""","""74""","""TRBROWNGO""","""LD""","""50""","""18BL274TRBROWN""","""GOLDBL274LYDLES"""
"""300103701410921882120231227BL2""","""90""","""BROWNTRAN""","""S""","""47""","""18BL290BROWNTR""","""ANSBL290LYDLES"""
"""300103701410921875120231227BL2""","""90""","""PINKTRANS""","""47""","""18BL290PINKTRANSBL290LYDLES""","""YEUX""","""DOUXPINKTRANSROSE"""
"""300103701410921868120231227BL2""","""90""","""TRANS""","""47""","""18BL290TRANSBL290LYDLES""","""YEUX""","""DOUXTRANSTRANSPARENTAAB4718140AA211691"""
"""300103701410921981120231227BL2""","""91""","""GOLD""","""48""","""19BL291GOLDBL291LYDLES""","""YEUX""","""DOUXGOLDORAAD4819140CC211691"""
"""300103701410921998120231227BL2""","""91""","""GUN""","""48""","""19BL291GUNBL291LYDLES""","""YEUX""","""DOUXGUNGUNAAD4819140CC211691"""
"""300103701410922001120231227BL2""","""91""","""PINKGOLD""","""48""","""19BL291PINKGOLDBL291LYDLES""","""YEUX""","""DOUXPINKGOLDROSE"""
"""300103701410921899120231227BL2""","""92""","""BLUE""","""50""","""19BL292BLUEBL292LYDLES""","""YEUX""","""DOUXBLUEBLEUAAA5019140AA211691"""
"""300103701410921905120231227BL2""","""92""","""BROWN""","""50""","""19BL292BROWNBL292LYDLES""","""YEUX""","""DOUXBROWNMARRONAAA5019140AA211691"""
"""300103701410921912120231227BL2""","""92""","""GREY""","""50""","""19BL292GREYBL292LYDLES""","""YEUX""","""DOUXGREYGRISAAA5019140AA211691"""
"""300103701410922483120231227BL2""","""93""","""BLACK""","""RED""","""52""","""17BL293BLACKRED""","""BL293LYDLES"""
"""300103701410922476120231227BL2""","""93""","""BLUE""","""GREEN""","""52""","""17BL293BLUEGREE""","""NBL293LYDLES"""
"""300103701410922469120231227BL2""","""93""","""PINK""","""CREAM""","""52""","""17BL293PINKCREA""","""MBL293LYDLES"""
"""300103701410922438120231227BL2""","""94""","""BROWNT""","""49""","""22BL294BROWNTBL294LYDLES""","""YEUX""","""DOUXBROWNTMARRONAAA4922140AA211691"""
"""300103701410922445120231227BL2""","""94""","""KHAKI""","""49""","""22BL294KHAKIBL294LYDLES""","""YEUX""","""DOUXKHAKIROSEAAA4922140AA211691"""
"""300103701410922452120231227BL2""","""94""","""TRANSPAREN""","""T""","""49""","""22BL294TRANSPAR""","""ENTBL294LYDLES"""
